RowId,Location
1,67.23491668701172
2,37.08515930175781
3,30.178083419799805
4,37.98525619506836
5,59.52643585205078
6,36.61043930053711
7,73.37083435058594
8,37.518287658691406
9,34.15346527099609
10,37.357383728027344
11,23.46220397949219
12,36.88184356689453
13,57.07368850708008
14,26.15336799621582
15,80.42080688476562
16,29.21808815002441
17,37.034217834472656
18,25.041807174682614
19,14.611759185791016
20,28.10993766784668
21,52.22343826293945
22,59.228515625
23,62.81573104858398
24,73.6815414428711
25,33.562110900878906
26,75.75165557861328
27,49.43406295776367
28,68.14106750488281
29,51.19756698608398
30,78.53081512451172
31,69.05570983886719
32,37.12580490112305
33,29.038299560546875
34,37.760589599609375
35,61.16865539550781
36,37.85523223876953
37,75.06610107421875
38,38.476016998291016
39,34.925086975097656
40,37.61220169067383
41,21.80270767211914
42,38.32484436035156
43,57.38573455810547
44,31.510852813720703
45,80.17642211914062
46,29.675132751464844
47,36.63408279418945
48,30.99470329284668
49,14.393932342529295
50,29.38051986694336
51,51.8014030456543
52,64.44943237304689
53,64.11013031005861
54,76.685791015625
55,32.736953735351555
56,77.09529113769531
57,48.29856491088867
58,73.30950927734375
59,50.435752868652344
60,81.90290069580078
61,65.73799896240234
62,37.096580505371094
63,32.558483123779304
64,39.275352478027344
65,61.169639587402344
66,37.351959228515625
67,70.93602752685547
68,37.13823699951172
69,37.6609001159668
70,37.85779190063477
71,24.3043212890625
72,38.36004638671875
73,57.45602798461914
74,30.63010406494141
75,76.91582489013672
76,29.01242637634277
77,41.013671875
78,32.17803192138672
79,21.162500381469727
80,33.338436126708984
81,52.06622695922852
82,60.96209716796875
83,62.87034225463867
84,75.26206970214844
85,36.86192321777344
86,76.30545043945312
87,49.86568832397461
88,72.25794982910156
89,51.35921478271485
90,79.00569152832031
91,68.65286254882811
92,40.32190704345703
93,32.262279510498054
94,40.96096801757813
95,59.365806579589844
96,40.502052307128906
97,73.0741958618164
98,41.16986846923828
99,37.41573715209961
100,42.18657684326172
101,23.22931289672852
102,41.666011810302734
103,56.6011962890625
104,30.318618774414066
105,78.07745361328125
106,31.83719825744629
107,38.14590072631836
108,31.017070770263672
109,16.779411315917972
110,34.54245758056641
111,51.416969299316406
112,60.3252182006836
113,64.74114990234375
114,79.04835510253906
115,33.242721557617195
116,79.69239807128906
117,47.83180618286133
118,71.91925048828125
119,51.66955184936523
120,75.74862670898438
121,69.56120300292969
122,37.08726501464844
123,28.906667709350586
124,38.362979888916016
125,60.5499153137207
126,37.55641174316406
127,74.99332427978516
128,36.823150634765625
129,34.67259979248047
130,38.77238464355469
131,21.27843475341797
132,39.336238861083984
133,58.13199234008789
134,27.278059005737305
135,80.85794830322266
136,27.49995040893555
137,37.68746948242188
138,27.78000259399414
139,14.24341869354248
140,31.54157257080078
141,51.45881271362305
142,60.445045471191406
143,64.20545196533203
144,78.99870300292969
145,35.33153915405273
146,77.95594787597656
147,48.5565185546875
148,72.57564544677734
149,52.20071029663086
150,80.95932006835938
151,69.70645141601561
152,38.02370071411133
153,30.33564376831055
154,37.78916549682617
155,59.74720001220703
156,37.02459335327149
157,75.70946502685547
158,39.132789611816406
159,36.92247772216797
160,37.02812957763672
161,20.65275764465332
162,38.68247604370117
163,56.14950942993164
164,30.34505844116211
165,80.34484100341797
166,28.978065490722656
167,40.63648986816406
168,30.9397087097168
169,15.497862815856935
170,28.42360496520996
171,51.40155792236328
172,60.16024398803711
173,63.99234008789063
174,76.13749694824219
175,30.43290901184082
176,75.12667846679688
177,47.35623168945313
178,72.60348510742188
179,50.82558059692383
180,77.192138671875
181,68.10879516601561
182,35.47352981567383
183,29.250551223754886
184,35.15533447265625
185,60.01822280883789
186,37.9414291381836
187,75.57301330566406
188,38.345191955566406
189,33.899913787841804
190,36.25730514526367
191,19.118614196777344
192,35.798316955566406
193,55.263526916503906
194,27.65100860595703
195,81.56957244873047
196,29.73689079284668
197,38.80813598632813
198,26.85530090332031
199,12.387523651123047
200,28.475107192993164
201,50.7826042175293
202,62.16125106811523
203,63.835227966308594
204,77.46089172363281
205,29.86100959777832
206,77.93022918701172
207,44.953575134277344
208,71.89813232421875
209,47.790443420410156
210,76.34532165527344
211,68.96697998046875
212,36.173099517822266
213,30.63439750671387
214,35.99263000488281
215,60.735069274902344
216,36.96912384033203
217,73.3250732421875
218,36.98582458496094
219,36.27776336669922
220,37.02799987792969
221,24.02427673339844
222,37.79745864868164
223,55.50846862792969
224,30.27307319641113
225,79.32350158691406
226,29.69324493408203
227,36.99134063720703
228,29.599082946777344
229,15.998161315917967
230,30.569679260253906
231,52.26708984375
232,61.34687423706055
233,64.92417907714844
234,73.57649993896484
235,35.17383575439453
236,74.0989990234375
237,49.51083374023438
238,69.62868499755861
239,51.38249969482422
240,78.1579818725586
241,65.80007934570311
242,40.51597595214844
243,31.64893913269043
244,38.88735961914063
245,58.80192184448242
246,39.9708366394043
247,71.64872741699219
248,40.49952697753906
249,38.12630081176758
250,39.62416458129883
251,25.421728134155273
252,37.9022102355957
253,56.88961410522461
254,30.229455947875977
255,80.4989242553711
256,32.964298248291016
257,40.99363327026367
258,29.535011291503906
259,17.241125106811527
260,30.201927185058594
261,49.23621368408203
262,62.71369934082031
263,63.03937149047852
264,75.97917175292969
265,30.94598388671875
266,74.52897644042969
267,47.20341110229492
268,69.19786834716797
269,48.085121154785156
270,80.77408599853516
271,67.56158447265625
272,36.48263549804688
273,31.3436279296875
274,36.042724609375
275,59.00496292114258
276,37.126853942871094
277,73.3673095703125
278,36.4232063293457
279,37.807708740234375
280,37.58812713623047
281,23.19492530822754
282,37.610443115234375
283,57.79582595825195
284,25.47872543334961
285,79.3665542602539
286,29.265291213989254
287,38.39602661132813
288,26.131244659423828
289,16.177007675170902
290,29.14508819580078
291,50.09548568725586
292,59.2022476196289
293,64.56739807128906
294,74.11495971679688
295,32.97965621948242
296,73.62870788574219
297,48.77952194213867
298,68.14225769042969
299,50.77320098876953
300,76.82945251464844
301,68.90407562255861
302,40.04619598388672
303,31.356586456298828
304,37.76760864257813
305,62.452125549316406
306,39.752532958984375
307,73.96585083007812
308,40.336402893066406
309,36.55955123901367
310,37.724456787109375
311,24.839120864868164
312,37.02732849121094
313,56.73192596435547
314,30.79516410827637
315,81.82672882080078
316,32.493560791015625
317,40.79047393798828
318,29.15744400024414
319,16.22475814819336
320,27.55598449707031
321,51.10571670532226
322,58.08749771118164
323,61.06840515136719
324,78.64422607421875
325,34.12652969360352
326,78.4095230102539
327,47.64813995361328
328,70.23097229003906
329,48.8046875
330,81.38924407958984
331,67.93070220947266
332,38.962005615234375
333,32.199874877929695
334,37.92524719238281
335,59.73988342285156
336,40.285545349121094
337,71.7142333984375
338,40.4078369140625
339,37.4848747253418
340,39.25298690795898
341,25.884300231933594
342,38.69918823242188
343,55.6989860534668
344,31.31246566772461
345,78.30681610107422
346,33.90912628173828
347,41.27358627319336
348,30.26668739318848
349,16.94217300415039
350,32.598690032958984
351,50.72544479370117
352,65.32656860351561
353,60.28281021118164
354,78.38262939453125
355,34.383811950683594
356,78.38755798339844
357,47.62133026123047
358,71.68157958984375
359,52.15430068969727
360,79.6480712890625
361,67.83726501464844
362,36.989593505859375
363,30.0446834564209
364,35.827606201171875
365,60.32894134521485
366,37.39412307739258
367,71.901123046875
368,36.599754333496094
369,35.487205505371094
370,36.69166564941406
371,24.435688018798828
372,36.67927932739258
373,57.71430587768555
374,30.49514961242676
375,78.47803497314453
376,28.22006607055664
377,38.37853240966797
378,30.60999870300293
379,18.014802932739254
380,29.326866149902344
381,50.40139770507813
382,67.81575012207031
383,62.98666763305664
384,76.92311096191406
385,33.104190826416016
386,77.0870132446289
387,47.33952331542969
388,73.66618347167969
389,47.94677352905274
390,82.43001556396484
391,65.84957122802734
392,36.88816833496094
393,27.332691192626953
394,36.807518005371094
395,61.10975646972656
396,36.89501953125
397,74.12632751464844
398,37.94610595703125
399,32.88050079345703
400,36.25312805175781
401,20.36324691772461
402,36.882171630859375
403,56.28427505493164
404,25.82343864440918
405,80.11592864990234
406,27.11435890197754
407,36.69513702392578
408,25.66639518737793
409,13.583786010742188
410,26.344520568847656
411,45.26290512084961
412,66.28211212158203
413,61.12971496582031
414,74.13961029052734
415,33.1685791015625
416,72.3292007446289
417,46.41387939453125
418,69.80815124511719
419,48.06814956665039
420,76.30574035644531
421,67.88323974609375
422,39.31383514404297
423,31.72245788574219
424,36.97042465209961
425,59.93388366699219
426,40.01008224487305
427,73.22340393066406
428,40.219337463378906
429,36.52129364013672
430,39.95011520385742
431,23.11238098144531
432,37.996498107910156
433,55.9980354309082
434,30.99543762207031
435,81.24251556396484
436,32.94244766235352
437,40.34235382080078
438,30.398399353027344
439,15.424911499023438
440,30.53756332397461
441,47.86152648925781
442,65.55942535400389
443,60.44340133666992
444,83.34199523925781
445,32.5782470703125
446,81.87989807128906
447,47.13444900512695
448,78.46554565429688
449,48.65429306030274
450,84.18028259277344
451,68.07036590576172
452,37.6307373046875
453,32.666610717773445
454,34.657470703125
455,60.96760940551758
456,37.38685607910156
457,72.85108947753906
458,38.62008666992188
459,35.528419494628906
460,35.52665710449219
461,23.16426658630371
462,35.406463623046875
463,59.14480972290039
464,27.51894378662109
465,80.67033386230469
466,29.15705871582031
467,38.014739990234375
468,26.766338348388672
469,17.3841552734375
470,25.011213302612305
471,49.500694274902344
472,57.13992691040039
473,60.00726318359375
474,74.90412902832031
475,31.92351531982422
476,71.8696060180664
477,45.70991516113281
478,67.91259002685547
479,47.30615615844727
480,74.21495819091797
481,67.79203033447266
482,37.99974822998047
483,29.50207328796387
484,37.18636322021485
485,59.72612762451172
486,39.24531936645508
487,72.43885040283203
488,38.71735000610352
489,34.69618606567383
490,36.74073791503906
491,22.24573516845703
492,36.59148406982422
493,55.48779296875
494,29.43927955627441
495,81.02665710449219
496,33.199207305908196
497,40.933536529541016
498,27.90310478210449
499,14.616106986999512
500,30.73821258544922
501,50.39857482910156
502,63.64714050292969
503,59.25919723510742
504,82.33537292480469
505,34.096290588378906
506,81.63594055175781
507,48.09817123413086
508,74.13165283203125
509,49.60993957519531
510,83.7467269897461
511,64.18182373046875
512,36.26869201660156
513,30.75966644287109
514,38.76012420654297
515,59.1006088256836
516,35.94641876220703
517,68.63853454589844
518,34.45903778076172
519,36.03919982910156
520,37.881343841552734
521,26.14972305297852
522,38.69094848632813
523,56.85206604003906
524,30.63095283508301
525,75.5187759399414
526,26.803916931152344
527,40.29689407348633
528,31.62380790710449
529,17.69234275817871
530,32.15325164794922
531,50.44149398803711
532,66.67533111572266
533,64.65230560302734
534,70.48707580566406
535,33.404396057128906
536,72.17625427246094
537,50.27327346801758
538,69.76496887207031
539,51.18786239624024
540,71.27279663085938
541,64.90367126464844
542,36.8916015625
543,31.85653877258301
544,37.92605972290039
545,58.69806671142578
546,36.06388473510742
547,70.15018463134766
548,34.80288314819336
549,36.32778930664063
550,36.951263427734375
551,24.50558853149414
552,37.89401245117188
553,56.60762405395508
554,28.89278793334961
555,75.6419448852539
556,26.091928482055664
557,37.82722473144531
558,30.384780883789066
559,17.295146942138672
560,32.015979766845696
561,49.75878143310547
562,61.46218490600586
563,62.171913146972656
564,74.19508361816406
565,38.14580535888672
566,74.62950897216797
567,49.01128387451172
568,69.93190765380861
569,50.09337997436523
570,74.48655700683594
571,65.89651489257811
572,37.27627944946289
573,29.083349227905273
574,36.78008270263672
575,59.41230773925781
576,36.00596237182617
577,72.18318939208984
578,36.0493392944336
579,37.256256103515625
580,36.96477508544922
581,23.04917907714844
582,36.77363586425781
583,57.43202209472656
584,24.8304500579834
585,79.1649169921875
586,28.408145904541016
587,37.33580017089844
588,25.41950988769531
589,16.46067237854004
590,29.4124755859375
591,49.748497009277344
592,55.49736404418945
593,63.75762939453125
594,71.69804382324219
595,32.61824417114258
